AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
596877904.500,596877904.571,00004M11:17:40.471,00004 10:36:42,2018-334T19:25:29.591Z,748.0830,20.0,256.4547,20.0
596877904.550,596877904.621,00004M11:17:40.520,00004 10:36:42,2018-334T19:25:29.641Z,748.0470,20.0,256.4545,20.0
596877904.600,596877904.671,00004M11:17:40.569,00004 10:36:42,2018-334T19:25:29.691Z,748.0299,20.0,256.4543,20.0
596877904.650,596877904.721,00004M11:17:40.617,00004 10:36:43,2018-334T19:25:29.741Z,748.0802,20.0,256.4541,20.0
596877904.700,596877904.771,00004M11:17:40.666,00004 10:36:43,2018-334T19:25:29.791Z,748.1719,20.0,256.4540,20.0
596877904.750,596877904.821,00004M11:17:40.715,00004 10:36:43,2018-334T19:25:29.841Z,748.2283,20.0,256.4542,20.0
596877904.800,596877904.871,00004M11:17:40.763,00004 10:36:43,2018-334T19:25:29.891Z,748.2329,20.0,256.4546,20.0
596877904.850,596877904.921,00004M11:17:40.812,00004 10:36:43,2018-334T19:25:29.941Z,748.2052,20.0,256.4547,20.0
596877904.900,596877904.971,00004M11:17:40.861,00004 10:36:43,2018-334T19:25:29.991Z,748.1614,20.0,256.4548,20.0
596877904.950,596877905.021,00004M11:17:40.909,00004 10:36:43,2018-334T19:25:30.041Z,748.1618,20.0,256.4547,20.0
596877905.000,596877905.071,00004M11:17:40.958,00004 10:36:43,2018-334T19:25:30.091Z,748.1597,20.0,256.4549,20.0
596877905.050,596877905.121,00004M11:17:41.007,00004 10:36:43,2018-334T19:25:30.141Z,748.1405,20.0,256.4549,20.0
596877905.100,596877905.171,00004M11:17:41.055,00004 10:36:43,2018-334T19:25:30.191Z,748.1309,20.0,256.4552,20.0
596877905.150,596877905.221,00004M11:17:41.104,00004 10:36:43,2018-334T19:25:30.241Z,748.1282,20.0,256.4553,20.0
596877905.200,596877905.271,00004M11:17:41.153,00004 10:36:43,2018-334T19:25:30.291Z,748.1202,20.0,256.4562,20.0
596877905.250,596877905.321,00004M11:17:41.201,00004 10:36:43,2018-334T19:25:30.341Z,748.1270,20.0,256.4565,20.0
596877905.300,596877905.371,00004M11:17:41.250,00004 10:36:43,2018-334T19:25:30.391Z,748.1371,20.0,256.4563,20.0
596877905.350,596877905.421,00004M11:17:41.299,00004 10:36:43,2018-334T19:25:30.441Z,748.1813,20.0,256.4565,20.0
